ticker	2020-08-01	2020-05-01	2020-02-01	2019-11-01	2019-08-01
CWST	55.41	46.38	51.19	43.59	43.6
CNCE	9.27	9.98	10.68	6.23	10.06
MMRGF	0.43	0.308	0.36	0.31	0.37
WK	55.9	38.35	45.49	41.67	57.49
SHRMF	0.4199	0.6425	-	-	-
KRO	11.24	9.34	10.47	12.09	12.57
CPS	10.71	12.85	26.52	31.86	49.48
ANAB	17.96	15.62	14.52	37.72	53.71
TNP	8.7	17.08	15.35	17.34	14.9
SRI	20.72	20.03	27.86	30.88	32.57
RNST	23.23	25.99	31.34	33.86	34.8
BMMJ	0.23	0.47	0.38	0.76	0.69
ALEAF	0.495	0.385	0.48	0.554	0.795
EYES	0.856	1.33	6.05	6.144	6.72
APTX	3.77	2.83	4.09	3.32	3.72
OOMA	15.14	11.66	13.13	11.35	13.03
ACAM	10.2	10.0	10.15	9.85	9.77
EARS	0.983	0.92	1.41	1.76	2.95
TPVG	10.89	7.77	12.66	15.1	13.16
LOB	-	-	-	-	-
TCMD	-	-	-	-	-
SIGA	6.42	5.91	5.15	5.55	5.6
LEN.B	-	-	-	-	-
GWTI	0.03	0.06	0.1	0.09	0.16
AXLA	4.49	4.66	4.84	5.29	8.48
GRBK	13.8	8.91	11.59	10.07	9.41
TH	1.43	2.02	5.47	5.54	8.5
SLDB	2.63	2.32	3.35	11.05	5.73
AUXXF	0.2739	0.166	0.162	0.0663	0.0711
SASR	23.12	25.16	34.05	33.47	35.04
PLIN	1.21	1.753	3.73	4.42	-
APOG	21.59	20.06	31.23	36.63	39.39
AGLE	6.85	7.77	7.26	7.61	8.96
GEF	34.79	33.47	39.23	37.65	33.22
DSSI	-	-	-	-	-
KRMD	10.43	12.08	5.94	3.89	3.25
IBOC	30.42	28.99	38.58	40.1	36.32
LII	268.14	-	-	-	-
HSTM	21.96	22.83	25.55	28.06	28.24
FTK	1.38	0.9	1.7	1.91	3.07
BUSE	17.1	18.42	25.5	26.37	27.03
ECOL	-	-	-	-	-
AKUS	19.55	-	-	-	-
MGLN	74.17	-	-	-	-
PRIM	16.03	15.55	21.16	20.22	20.67
SCVL	24.55	23.55	35.56	32.84	25.05
OXFD	13.08	-	-	-	-
BMI	62.6	58.87	58.75	57.34	52.89
CYRTF	0.73	0.242	0.3164	0.2639	0.28
PACK	8.17	7.88	7.64	5.97	6.54
KOAN	0.1451	0.08	0.1412	0.195	0.1135
NSTG	36.11	31.76	27.17	22.6	32.86
RMBL	21.75	145.2	204.4	1116.0	1868.0
RWBYF	-	-	-	-	-
LLKKF	0.028	0.0257	0.039	0.021	0.08
BFYT	30.92	26.13	22.98	26.48	-
GSIT	5.72	7.73	8.11	7.82	8.22
TPB	32.88	23.25	22.72	20.72	36.8
PRVL	14.97	14.45	18.9	11.02	11.71
ETTX	2.8	2.76	5.0	5.97	6.55
FAMI	0.69	0.5	0.75	1.66	1.34
SMED	7.65	6.02	4.47	4.71	3.71
UONE	-	-	-	-	-
GLOB	-	-	-	-	-
CRCUF	0.08	0.05	0.05	0.05	0.05
KRNT	53.59	33.17	41.78	33.99	31.2
TG	15.88	-	-	-	-
LCII	125.8	86.18	106.6	95.28	89.19
HNGR	17.46	18.36	24.43	22.61	17.25
JUSHF	-	-	-	-	-
EDNT	3.81	2.11	2.29	2.0	2.07
FBK	25.41	22.25	35.41	37.42	37.68
EXROF	0.62	0.31	0.3177	0.21	0.143
FCUUF	0.29	-	-	-	-
ANNX	18.23	-	-	-	-
JOB	0.84	0.29	0.37	0.82	0.66
POETF	0.429	-	-	-	-
INSW	17.27	24.13	22.14	25.0	16.92
MOG.A	-	-	-	-	-
TMRC	1.9	0.97	0.75	0.29	0.4
YMAB	35.13	33.58	32.99	31.15	22.37
WTS	83.89	82.18	99.21	92.56	91.91
AGRO	4.18	3.99	7.47	5.93	6.75
UPLD	-	-	-	-	-
FWRD	51.99	51.6	65.45	69.17	63.0
SWTX	42.63	30.26	31.48	19.1	-
ROAD	16.55	-	-	-	-
AGCBF	0.26	0.13	0.16	0.15	0.16
CASH	18.66	18.38	37.08	31.49	30.66
IMMR	6.75	6.96	7.32	8.22	8.04
ODT	36.37	28.15	29.2	31.76	40.75
KAVL	0.9399	0.0625	0.011	0.01	0.024
UVV	42.16	47.46	51.29	52.19	55.88
SRUTF	0.038	0.0507	0.14	0.2435	0.3833
SYRS	-	-	-	-	-
UURAF	0.1	0.13	0.12	0.08	0.14
FFIC	11.08	12.28	19.27	20.77	19.35
CSGS	42.13	48.34	49.32	56.84	50.32
ANDE	14.22	16.75	22.11	17.88	25.87
HAYN	18.36	21.9	26.34	33.66	28.85
AZO	1207.42	1020.32	1057.96	1144.38	1123.04
SAMA	10.18	-	-	-	-
CWEN.A	-	-	-	-	-
TFECF	0.038	0.09	0.25	0.01	0.025
RVSDF	-	-	-	-	-
BLFS	19.33	10.93	13.79	17.01	19.07
IMAC	1.31	1.46	1.1	2.898	3.998
GNK	6.79	5.8	7.64	9.15	8.9
LASR	-	-	-	-	-
LQDT	-	-	-	-	-
GLAD	-	-	-	-	-
LUNA	5.67	7.63	8.19	6.03	5.15
MTRX	8.76	10.44	20.12	18.76	18.37
LBAI	10.18	10.92	15.73	15.91	15.62
BABYF	1.3973	0.7663	0.5099	0.33	-
THR	-	-	-	-	-
TLLTF	0.405	0.205	0.249	0.2573	0.6389
CVGW	57.77	58.0	76.61	85.61	87.3
SIBN	17.1	16.17	21.11	16.65	17.98
SCL	109.2	95.14	98.07	96.88	98.04
KLXE	10.0	6.5	20.2	39.7	78.6
RILY	25.51	-	-	-	-
HARP	11.01	12.6	13.29	13.3	14.89
TGP	10.88	11.32	12.31	13.59	13.3
VEC	43.99	52.01	55.75	45.71	40.44
HONE	8.66	7.99	10.87	10.17	10.63
CTS	19.86	-	-	-	-
BANR	-	-	-	-	-
BDGE	18.09	-	-	-	-
VIE	36.61	40.63	39.35	21.75	-
SBSI	27.7	30.05	34.37	33.43	33.28
SRRK	11.29	-	-	-	-
ELMD	16.59	-	-	-	-
PAHC	23.19	26.58	23.5	23.62	30.51
CSPR	-	-	-	-	-
MMYT	15.57	14.76	23.0	23.02	25.59
ATBPF	0.279	0.514	0.431	0.374	0.218
VNTR	1.73	1.27	2.74	2.47	3.83
SMP	45.48	40.69	48.34	51.88	45.36
HYHDF	0.2893	0.1	0.1498	0.1375	0.2362
GBDC	11.83	10.02	17.28	16.29	16.29
DYNT	-	-	-	-	-
NBTB	29.79	-	-	-	-
ADMS	2.48	3.23	5.14	4.11	6.26
HALL	2.84	4.32	17.2	17.82	15.5
BIPC	45.64	41.4	-	-	-
AIT	63.12	52.05	63.85	58.89	59.53
AZRX	0.97	0.63	0.946	0.657	1.01
FDMSF	0.2969	0.3144	0.038	0.167	0.511
SPNS	30.56	24.6	25.29	21.01	15.81
ALTR	40.3	-	-	-	-
BKUCF	0.1	0.13	0.09	0.09	0.1
VCNX	6.33	3.65	6.95	5.55	4.6
MMX	-	-	-	-	-
PQG	-	-	-	-	-
IDCC	60.02	57.42	54.5	52.56	62.72
KAMN	39.49	38.57	61.12	57.93	62.4
DMTK	10.59	13.75	12.35	6.95	20.8
GLOP	3.82	6.02	10.24	19.81	21.55
ACRGF	3.12	2.26	5.81	5.92	12.51
LQDA	5.53	4.98	5.81	4.38	7.31
TUFN	9.45	9.62	14.62	17.07	21.83
CLBK	12.03	14.15	16.77	16.49	15.29
MTC	1.29	1.02	2.019	2.41	11.546
PSN	34.83	37.4	40.9	35.6	36.71
EVSI	14.18	8.05	6.45	5.32	5.95
MTRN	57.42	51.74	54.3	56.84	62.13
WSO	236.07	159.49	170.31	171.08	156.3
RAVN	-	-	-	-	-
AFI	-	-	-	-	-
GTYH	3.25	3.91	6.26	5.21	6.96
PASG	15.64	16.55	-	-	-
FRG	24.5	14.25	21.24	11.28	11.23
GXGX	10.16	9.91	10.04	9.85	-
PAR	30.76	18.91	34.03	25.06	25.99
NSCO	3.36	2.37	4.3	4.64	9.05
EBSB	11.41	11.7	17.75	19.23	17.96
THRM	38.77	37.44	46.11	41.77	40.91
CTIB	2.46	1.45	1.65	1.48	3.2
PNNT	3.05	3.1272	5.9723	5.3794	5.738
MYE	15.06	12.24	15.83	16.43	15.57
RYTM	19.22	18.84	17.54	21.32	19.25
CDZI	10.62	10.67	9.1	11.84	10.82
UVSP	15.29	17.48	24.32	25.02	26.47
SFBS	36.59	35.34	36.34	34.45	33.37
EGBN	30.08	34.82	43.08	44.29	39.34
QUAD	3.11	3.72	4.1138	4.2304	10.2288
FTEK	0.88	0.5	0.83	1.02	1.07
ABNAF	0.0913	0.0492	0.0657	0.0569	0.15
PJT	53.53	48.6	45.93	41.4	41.98
AXDX	14.53	-	-	-	-
AZZ	31.58	31.04	40.8	38.2	45.67
TBK	26.2	27.71	38.98	32.45	31.21
AMSC	9.3	-	-	-	-
MRKR	2.01	2.76	2.59	3.84	4.61
RAIL	-	-	-	-	-
TDY	-	-	-	-	-
NVMI	51.4	-	-	-	-
AXIM	0.73	0.138	0.346	0.502	0.71
BSPK	0.02	0.03	0.01	0.01	0.03
SND	1.17	0.83	2.03	2.33	2.35
WINT	8.37	9.9	12.6	9.3	11.13
MJCO	-	-	-	-	-
AUTO	1.38	-	-	-	-
ALGT	112.03	78.48	167.14	165.75	147.75
PNTG	25.06	19.79	26.4	17.99	-
IBCP	-	-	-	-	-
VIZSF	-	-	-	-	-
MHTX	0.0125	0.0127	0.0144	0.0176	0.012
VICR	81.47	53.17	50.05	36.35	29.56
NVIV	1.53	1.46	7.2	13.5	19.8
HBNC	-	-	-	-	-
NMTLF	0.0547	-	-	-	-
LKFN	44.26	42.05	46.74	45.58	44.74
IGMS	-	-	-	-	-
CPTA	2.19	4.12	8.395	7.7091	8.7378
FPH	-	-	-	-	-
NYMX	3.22	2.93	3.61	1.95	1.72
JOE	-	-	-	-	-
NBN	19.04	16.74	20.05	21.38	21.91
APAAF	0.155	0.153	0.215	0.17	0.235
IPWR	9.12	2.0	2.31	2.78	3.42
STRO	7.77	9.85	10.24	10.03	11.27
RMAX	32.37	26.03	37.63	32.7	28.2
NPA	10.18	9.88	10.0	-	-
NVCN	2.56	2.52	3.13	3.91	2.73
CEVA	40.2	31.35	27.35	27.22	27.78
WHLM	3.95	3.24	4.08	5.06	5.53
YGYI	1.17	-	-	-	-
LNDC	-	-	-	-	-
JAN	3.94	-	-	-	-
OTTR	-	-	-	-	-
FTSI	5.94	8.2	12.24	30.4	79.4
TREE	346.29	249.37	311.2	359.85	322.54
NCSM	0.575	0.67	1.53	2.25	3.21
SKREF	2.0784	0.7392	0.76	0.4304	0.2736
RADA	6.32	4.24	5.85	5.1	3.41
FFWM	15.37	13.64	16.27	15.74	14.73
NGM	18.29	18.26	16.17	12.97	14.07
PSNL	17.41	10.37	10.92	10.36	17.91
HGEN	4.78	0.87	0.42	0.81	0.85
FBNC	20.66	26.38	34.9	36.96	36.05
NSRPF	2.87	1.92	2.61	1.9983	1.668
PMEDF	0.71	0.25	-	-	-
GOGL	3.84	3.8	4.4252	5.5095	5.7596
HEBT	17.3	-	-	-	-
ADES	4.16	-	-	-	-
DSGX	56.33	42.08	44.81	38.91	36.3
ALPN	11.5	2.95	3.0	3.34	4.24
PGEZF	0.19	0.14	0.21	0.13	0.11
JNCE	4.58	4.9	6.29	3.615	4.79
PAND	17.02	-	-	-	-
GTES	10.54	8.59	12.47	10.0	10.98
STIM	2.67	2.5	3.63	8.91	11.91
LXFR	12.7	13.45	15.66	16.44	19.17
PFHD	11.31	14.69	19.75	-	-
IOTC	0.166	0.2	0.3	0.305	0.42
NNBR	5.26	3.45	8.63	7.22	8.13
NGTF	0.1849	0.21	0.25	0.27	0.46
HEI.A	-	-	-	-	-
NTB	26.03	21.55	32.07	31.39	29.51
GIX	10.16	9.98	10.0	9.86	9.8
MEG	21.75	-	-	-	-
BOOM	29.38	25.81	41.62	44.39	51.68
RUBY	4.91	6.05	7.8	8.84	13.3
WPNNF	0.086	0.1204	-	-	-
WDFC	196.55	173.68	185.43	185.35	178.97
SGSI	0.06	2.9	0.0299	0.0289	0.05
BBW	2.36	2.54	4.18	3.48	4.27
LORL	18.17	17.12	25.04	31.12	28.63
RDGL	0.0288	0.026	0.03	0.035	0.044
AQMS	0.99	0.54	0.766	1.6	1.91
SVRA	1.99	2.41	2.62	0.882	2.54
PFNX	7.09	5.75	10.72	9.22	5.88
BXG	7.2	5.45	9.06	9.36	9.87
XCUR	2.24	2.11	2.39	2.61	1.85
NXXGF	0.0634	0.0397	0.0442	0.0513	0.0542
PERI	5.95	4.99	7.71	5.35	4.5
SIAF	0.25	0.09	0.08	0.2	0.2
LANC	158.59	134.06	153.29	137.34	153.09
HCKT	13.79	14.72	15.34	16.59	16.11
NESR	6.69	5.11	6.59	6.91	8.0
EGRX	46.39	50.98	53.82	62.7	54.86
ITI	4.64	3.99	5.06	5.36	5.41
NBHC	27.78	26.39	32.17	33.57	35.2
CLIR	2.26	0.9	1.0	0.93	1.25
XAIR	6.21	7.37	5.9	4.3	5.03
LFER	0.021	0.064	0.145	0.275	0.14
CLW	36.92	23.94	28.2	18.54	19.63
PSTL	14.72	15.53	16.3	16.28	14.39
CATB	5.78	5.67	5.3	5.07	7.08
MSGE	70.86	82.7	-	-	-
SB	1.33	1.04	1.3	1.63	2.03
CHOOF	0.0793	0.072	0.1275	0.1773	0.3
GLT	15.93	14.48	16.37	17.52	15.75
OBLN	0.676	0.863	1.737	1.68	5.2
ADTX	3.76	-	-	-	-
ANIX	2.78	1.89	3.55	3.87	4.69
MYRG	36.67	30.0	28.72	34.41	36.12
TCON	1.65	1.93	4.02	3.94	4.4
GPVRF	0.8855	0.2209	0.2763	0.2422	0.4645
ASPU	8.8	7.9	8.74	6.25	3.99
CUTR	14.23	13.45	28.18	31.5	25.56
TMQ	2.02	1.78	2.14	1.98	2.14
FNHI	0.085	0.125	0.05	0.07	0.12
EGAN	9.91	8.3	7.2	7.53	7.74
FF	13.18	10.33	8.24	9.22	8.67
CIA	5.74	5.56	6.06	6.66	7.45
XENE	10.93	12.96	14.64	8.54	9.62
MPX	12.83	9.63	13.76	12.99	15.42
HMLP	10.3	10.55	13.9	13.38	15.43
CLAR	11.98	10.68	13.22	12.7	14.29
RAPT	21.6	15.19	44.29	13.0	-
QMCO	4.35	4.5	6.9	6.06	3.2
KLDO	5.97	6.51	8.58	5.86	7.67
CPST	4.01	1.9	2.62	2.32	7.3
CODI	15.95	19.67	22.29	19.48	17.79
GILT	5.59	8.55	9.48	8.16	8.33
IGXT	0.21	0.21	0.36	0.56	0.47
URGN	22.09	22.21	29.41	22.63	34.1
ISR	0.64	0.67	0.8	0.31	0.37
CXDC	1.16	0.98	1.81	2.07	2.02
EVK	1.13	0.78	1.36	3.12	3.3
UFCS	25.37	28.28	43.41	44.31	50.51
CYRN	1.6	0.99	1.24	1.69	1.6
WD	50.41	38.09	65.46	61.84	56.97
AMMJ	0.114	0.166	0.135	0.225	0.252
EEX	2.72	2.28	10.3463	9.5679	10.4102
AMRH	1.85	0.91	1.31	3.25	7.25
BLX	11.67	11.42	19.3	19.75	19.75
MGRC	58.02	54.14	76.12	74.77	66.37
VIPRF	0.3749	0.2197	0.223	0.155	0.1935
IDRA	1.99	1.94	1.66	2.64	2.7
SCOR	3.0	2.89	3.95	2.31	3.3
STSA	23.61	19.6	24.72	11.78	-
ICFI	67.61	73.39	87.22	85.19	84.54
ARXRF	0.102	0.06	0.077	0.038	0.046
MAGS	3.3	3.02	4.15	3.82	4.71
GALT	2.61	2.49	2.63	3.98	3.7
AVCT	4.25	1.78	10.5	10.35	-
EYEN	3.52	3.66	4.68	2.79	3.19
SBBP	3.37	2.86	2.935	2.12	2.6
NX	14.05	12.39	17.5	18.97	18.24
NGVC	15.83	11.22	8.92	8.58	8.97
WABC	60.36	62.17	62.52	64.34	62.05
SCPH	7.5	9.44	6.1	5.4	5.8
ISENF	0.802	0.3924	0.271	0.287	0.4455
FORD	1.38	1.1	1.08	1.04	1.1
AFYA	26.15	21.74	29.86	27.0	28.92
TRWH	21.56	15.78	26.54	25.0	26.17
CMLS	3.93	4.43	14.0	13.69	15.11
PSMT	65.37	63.54	60.91	73.68	60.29
ICD	3.35	7.79	14.04	17.8	26.4
REPH	4.09	8.46	16.49	14.1435	8.6099
AVAV	76.55	60.26	66.61	57.98	54.85
VMI	121.2	116.74	140.76	135.6	135.63
KRTX	81.8	83.08	94.91	13.92	18.33
SCWX	11.96	11.38	15.73	12.16	11.94
RKDA	3.56	4.25	5.12	4.78	2.19
AERO	4.25	2.17	1.18	0.84	1.37
RUSHA	47.58	37.37	42.72	43.28	37.18
SPRO	11.7	12.43	9.21	10.97	10.39
TNAV	5.19	4.67	4.49	4.71	9.43
TBPMF	0.156	0.25	0.55	0.1798	0.2228
IPAR	40.89	44.69	68.63	76.55	68.21
GMHI	10.43	10.2	10.6	10.08	10.12
INDB	64.52	72.37	71.18	80.5	75.81
OSIS	70.96	72.38	86.54	99.24	112.56
AMSF	63.46	63.4	67.83	59.64	60.85
ACCD	32.44	-	-	-	-
ROCK	51.72	46.3	54.52	53.23	41.44
RYI	5.63	4.62	10.25	8.69	8.16
MDGL	102.61	83.68	83.02	92.43	87.29
MGMLF	0.133	0.064	0.063	0.079	0.067
ALLT	12.14	11.13	9.59	7.8	7.24
TAC	6.52	5.83	7.4	5.81	6.0
FLMN	2.51	2.4204	5.2851	5.7959	7.2689
MSBI	14.09	15.9	25.64	25.79	25.84
DOOO	44.78	29.76	51.07	44.88	35.14
MMI	27.24	29.05	35.4	35.72	33.2
SNANF	10.75	1.36	0.08	0.15	0.16
CTRA	3.97	3.82	5.79	22.94	35.83
HROW	5.48	4.49	5.82	5.0	7.75
ISDR	14.98	9.3	11.96	10.5	10.48
TELA	11.64	11.47	14.9	-	-
PPSI	1.42	1.27	2.17	3.5	3.7839
STN	32.19	29.42	29.52	21.13	23.4
EXLS	64.06	61.73	73.11	69.63	68.79
CNOB	13.79	14.94	23.45	24.04	22.54
HSII	20.23	22.28	28.04	27.94	29.0
GTS	19.46	16.93	17.62	15.13	23.98
AMWD	80.62	51.41	109.65	99.16	84.85
FFRMF	0.027	0.0226	0.031	0.051	0.0698
LTRX	4.0	3.16	3.82	3.1	3.44
SPKE	7.55	7.07	9.12	9.05	10.15
TITN	10.87	9.4	12.21	16.6	20.74
TFII	43.39	27.59	31.5	30.83	30.99
KRYS	41.29	47.19	52.26	41.07	48.01
THBR	10.32	9.89	9.95	9.84	-
XPEL	16.83	12.48	16.6	10.9	6.47
ACDVF	11.29	14.62	33.58	35.28	34.2
ONCT	2.85	2.59	3.8	5.35	4.54
IMKTA	40.25	40.67	41.34	38.96	30.98
APVO	8.4	5.0	8.26	7.8	12.46
BIMI	1.89	2.63	4.98	4.61	2.31
ROLL	122.42	126.68	155.51	160.44	162.69
GNSS	4.2	3.87	3.82	3.4	4.16
CAMT	15.03	10.53	11.33	10.79	9.44
PCTI	6.55	6.77	7.93	6.99	4.46
MCBC	7.2	7.59	10.35	10.2	9.95
PREIF	0.26	0.1268	0.173	0.1149	0.079
KIDS	42.19	48.85	45.93	38.68	35.31
EVGN	1.04	1.12	1.58	1.6	1.46
UAN	1.0	0.98	2.64	3.23	3.8162
KRUS	10.39	16.83	22.52	18.45	-
AINC	4.96	9.35	24.07	23.91	34.31
BMRG	10.25	-	-	-	-
FREQ	21.14	15.91	23.91	14.4	-
FRHC	19.3	15.84	15.19	13.64	10.88
DLTH	7.39	4.01	8.45	9.24	12.15
KELYA	14.81	15.45	17.69	23.83	27.55
SGH	27.89	25.29	30.16	29.7	30.44
USNA	81.18	89.22	61.7	74.11	68.05
USIO	2.46	1.4	1.76	2.13	2.7
AHC	1.52	1.4807	2.7161	3.2736	3.2829
EBF	17.3	18.36	20.33	18.9	19.39
LWLG	0.7	0.65	0.72	0.7	0.86
CCHWF	3.385	1.79	3.5	3.05	4.657
AEGN	15.42	16.05	20.9	21.67	18.85
USM	29.67	31.83	32.02	37.22	47.89
MSN	0.75	0.75	0.85	0.79	1.04
JGLDF	0.248	0.1776	0.2028	0.195	0.2299
FISI	14.77	19.09	29.97	30.34	29.48
WIRE	50.19	45.76	54.26	56.13	54.83
GMDA	4.01	4.28	4.43	4.85	3.7
MTBC	10.87	6.18	4.91	3.63	4.75
SRNA	0.027	0.035	0.068	0.074	0.028
OWPC	0.29	0.33	0.92	2.25	3.65
STCN	0.53	0.77	1.4	1.56	1.78
RLGT	4.25	4.28	4.83	5.39	5.49
XFOR	7.42	9.31	8.3	12.25	11.9
SRAX	2.55	2.23	2.24	1.71	3.95
CVU	3.27	3.29	6.6	7.79	7.85
AVCO	1.62	1.84	1.77	1.46	2.09
BELFB	12.2	7.41	17.06	14.44	16.11
DGII	12.12	11.35	15.8	14.42	13.13
RLH	2.35	1.61	2.76	6.0	6.79
OBLG	3.31	0.99	1.5	1.08	0.97
JJSF	123.13	126.44	164.37	188.47	183.14
REFR	3.38	3.01	3.33	3.5	3.54
KGJI	0.57	1.09	1.26	2.67	0.7
HELE	188.25	164.28	189.05	149.76	148.28
TSRMF	0.4	0.21	0.22	0.2	0.27
NJMC	0.327	0.17	0.135	0.145	0.156
APWC	1.09	1.04	1.42	1.31	2.15
GVXXF	0.11	0.1213	0.0933	0.1026	0.136
MCRI	36.19	33.34	53.68	43.19	47.07
MKTX	516.7	454.47	353.14	366.98	335.07
GENMF	0.3155	0.2462	0.4633	0.1987	0.25
OFIX	30.71	35.45	43.26	42.03	53.45
OREAF	0.16	-	0.13	-	-
ASTE	44.49	40.0	40.99	34.77	32.28
SOAC	9.86	-	-	-	-
VRTV	15.31	9.37	14.08	13.64	17.42
FOR	17.31	13.19	20.27	18.78	20.66
CAAP	2.74	2.55	5.19	3.96	7.65
FSRV	10.11	9.85	9.94	-	-
VLNCF	1.56	1.64	2.53	2.08	2.8276
CCLP	0.95	0.5542	1.9758	2.6024	3.4761
CTHR	0.73	0.72	1.51	1.33	1.47
VTSI	4.16	2.42	4.0744	3.05	2.5
PEBO	20.07	23.57	31.55	31.07	30.45
VTOL	16.01	-	9.94	-	-
PFLT	8.29	7.0	11.27	10.44	10.39
OBNK	23.74	22.17	34.97	34.82	34.35
CRNX	13.88	16.68	21.48	17.61	20.28
MCFT	20.7	10.45	17.57	15.75	16.6
ARQT	26.7	29.72	21.8	-	-
RVSB	4.88	5.4758	7.21	6.9997	8.2235
NFE	21.6	12.93	15.05	17.24	11.88
LOOP	10.29	7.74	10.06	9.95	13.0
CNNXF	0.012	0.0175	0.0291	0.0395	0.1225
HFFG	8.86	8.13	17.4	19.43	22.66
HRZN	11.72	9.35	11.97	11.48	10.96
MSGS	153.69	171.32	211.26	190.39	206.88
AEY	2.22	2.4	2.26	2.25	1.77
TNC	66.62	58.97	76.73	76.72	75.16
DCO	35.95	28.24	40.93	49.58	42.15
EXMGF	0.557	0.429	0.81	0.779	0.775
SAM	810.44	466.51	356.38	374.46	392.32
EAST	1.21	1.93	3.64	4.26	4.2
CVLG	16.85	-	12.69	-	-
SNWV	0.26	0.25	0.19	0.14	0.13
NEON	9.24	5.25	2.3	2.23	2.9
PTOTF	0.697	0.515	1.15	1.23	1.46
RICK	12.08	12.51	17.66	18.64	16.81
SENR	0.13	0.11	0.07	0.05	0.1
PFSW	7.93	4.18	4.31	3.12	3.68
DRAD	2.8	3.28	2.86	4.06	5.35
JAX	4.02	5.29	9.58	9.65	10.77
PRQR	5.17	4.93	7.03	6.8	8.78
DIGP	0.034	0.0361	0.0898	0.088	0.1332
WGMCF	0.088	0.0553	0.056	0.08	0.04
ORIC	20.07	26.45	-	-	-
ICUI	183.73	219.31	182.47	161.61	254.44
ENTX	1.69	2.28	3.15	2.43	3.27
NOVT	103.68	86.89	90.73	89.05	84.09
DLHC	10.16	5.6	4.33	4.19	4.8
FSSN	0.0116	0.0021	0.0076	0.018	0.0295
CLSD	1.64	1.98	3.77	1.26	1.13
RNSGF	0.44	0.21	0.25	0.22	0.22
TIGO	29.75	26.51	46.78	43.91	49.83
XBIT	14.54	15.82	22.41	10.87	7.04
SITM	53.15	21.66	25.42	-	-
IOSP	75.17	71.94	99.93	90.14	92.13
MGEE	66.33	64.32	79.15	75.95	72.76
GAIA	9.18	9.09	8.46	6.93	5.78
EBON	4.57	-	-	-	-
JOUT	87.56	68.23	78.23	58.15	67.33
GTBP	0.2	0.14	0.098	0.17	0.221
AZZTF	0.3311	0.074	0.0525	0.08	0.0721
DMRC	14.06	16.75	31.31	35.6	45.18
HLNE	72.24	64.53	64.29	58.74	57.56
FWONA	33.09	30.25	44.55	40.43	37.48
TTEC	47.46	38.98	39.35	46.93	46.17
DLNG	3.13	1.7	2.025	2.15	1.4
SMHI	2.46	3.13	10.44	13.01	14.08
NOA	6.3	5.02	10.81	11.39	12.27
REEMF	0.96	0.72	0.64	0.49	0.35
CABA	11.43	7.25	16.43	10.5	-
GMLP	2.61	2.8871	6.3851	9.1447	10.2446
SGU	9.42	7.66	8.99	8.88	9.08
KALU	61.95	71.56	98.32	104.42	93.31
QUIK	3.99	4.63	6.34	5.04	7.42
MG	3.53	4.75	11.07	15.5	15.16
WMK	49.82	49.44	35.96	37.45	35.46
ICLR	185.46	160.47	168.62	146.9	156.17
FLNT	1.82	2.01	2.71	2.33	5.2
PIC	10.1	9.94	10.03	9.93	-
ROGFF	1.25	0.8712	0.7965	0.745	0.8137
FARM	4.98	9.24	11.98	12.83	16.24
DWSN	1.8	1.24	2.4	2.4	2.38
EVC	1.32	1.4379	2.1317	2.6752	3.0244
FORK	2.05	1.47	2.36	2.62	2.07
SROYF	1.11	0.61	0.684	0.76	1.0
HLIO	37.83	35.48	42.31	39.35	46.52
LMGDF	0.7037	0.463	0.5417	0.38	0.4606
CREG	2.87	2.94	3.5	3.3	3.7
OSBC	8.32	8.22	12.26	12.03	13.09
SUP	1.5	1.41	3.2	2.6	2.56
RMG	10.18	9.98	10.08	9.85	9.9
CWCO	12.27	14.93	16.92	17.25	13.73
LINC	5.26	2.5	2.36	1.94	1.85
ANXGF	0.4	0.16	0.1698	0.154	0.2327
ALTA	18.75	-	26.08	-	-
MICT	3.07	1.14	1.1	0.717	0.78
BY	12.96	12.29	19.19	17.21	18.97
NURO	1.98	2.46	3.05	27.0	37.0
HTLF	31.24	33.72	48.36	46.08	47.18
UNF	186.48	167.93	203.38	200.05	195.98
BYSI	11.03	14.35	15.14	11.83	16.76
WASH	33.34	34.46	45.94	49.13	47.8
PLOW	35.35	36.68	51.47	45.74	39.9
SNES	1.8	2.15	7.02	14.38	31.0
CTRN	17.22	11.36	23.2	17.71	15.16
AZZUF	0.13	0.15	0.16	0.12	0.17
APYX	4.49	3.4	7.59	6.6	7.24
HRTG	11.87	11.28	11.92	13.11	13.18
OPHC	2.34	2.18	2.95	2.88	3.48
RDDTF	0.1085	0.12	0.2719	0.4175	0.5586
VOXX	6.52	4.74	4.3	4.85	4.69
ERLFF	0.3111	0.213	0.2856	0.179	0.252
CLMT	2.61	1.94	4.16	3.52	4.65
CGBD	8.14	7.56	12.47	12.37	12.76
CADMF	0.73	0.6578	0.5839	3.5597	9.048
BOMN	15.9	16.23	20.18	22.46	21.15
GLRE	6.46	6.52	9.31	10.8	8.35
DHX	2.5	2.78	2.8	3.62	3.68
SPOK	10.02	10.14	10.35	11.47	12.39
NHC	59.32	67.77	82.58	80.37	85.13
RAVE	0.57	0.85	1.59	2.6	2.51
DMGGF	0.088	0.066	0.063	0.108	0.15
ESE	85.94	76.23	95.77	84.25	83.23
GPRK	9.8	9.47	18.38	18.08	18.88
LFUS	177.65	144.79	175.9	174.11	167.05
CNBX	0.2	0.22	0.52	0.16	0.28
USDP	3.34	3.0965	9.4664	9.58	10.3648
